year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid
2016,north carolina,peppers,produce,bell peppers,2400.0,2300.0,18975000.0,28750.0,0.5,128DEBD8D4F0AA3D14A77A56746AD78D38A01A0E0BFBF0125B89E1A92E549562327AA8623118B4F31A0F556F9BB882C936D4ED01E7BEBADDEA31E2E424A6C223
2016,ohio,peppers,produce,bell peppers,2000.0,1900.0,21279000.0,23750.0,0.5,B83A49D158FAA405432142A610BEC9FAEE6CA37DDA522CB6BFD477914F46797A8CFC8E18F724D371D8A985A8B89119D1D3B210650B0E13B135CAD3E9A6216CBF
2016,pennsylvania,peppers,produce,bell peppers,1000.0,900.0,7063000.0,7425.0,0.5,39FB75C57A81149D2C9CB20813E8D42F84CE436FCACBB7EE049DC2C6C200F6ED758178828CD68AC9AE9D57302B83D37D3533A77F510401387DAFADB52B0247ED
2016,oregon,blackberries,produce,blackberries,7000.0,7000.0,26387000.0,29180.0,0.5,90070DB7BBC75AD7245BB3BD6B0D973AB2F6958D06D11908D6FBDD5DD6D7582A117C1532BCEA6C7715E1E09CE371783120A4B64DF5C96FA882FED5B19923D660
2016,california,blueberries,produce,blueberries,6400.0,6400.0,108765000.0,30250.0,0.5,ECF0A6D5C653FE047CB85E04F4B2FA58C4C144FFAE7F6D3E524911B1509BDA996BB5D6E34E2E5EC17EA73B1C78ABE86C022DE2BBFBB4CE3D2108287CD35F695A
2016,florida,blueberries,produce,blueberries,4700.0,4700.0,53656000.0,7350.0,0.5,6141A674D41E465742859A55ADE56DE7B8CA3DCA65E3F5620D5850B68C3F86B09377752358AE688606CCB3CA3DD7EEF3D877E86E078AFB8993D14CC9489B65D0
2016,georgia,blueberries,produce,blueberries,16900.0,16900.0,88305000.0,35400.0,0.5,C40E7052F239CF6CA89C871DAE0D2E8E754F8CA6E7AD096D80714B2FA758B414F3330A5F3770A829C1DBB23596CEB52EB806E41DE1746DF36ADB457B5BFDB825
2016,maine,blueberries,produce,blueberries,23100.0,23100.0,27679000.0,50920.0,0.5,24A069F634AEF3A9FE60168174AF70DE37D6560B91E6B824BFDA0425F82727AAAD7C39B21512B89A44987AAF7D9C9D403487F0EAB50B3C865D18EC2139305015
2016,michigan,blueberries,produce,blueberries,20300.0,20300.0,130350000.0,55150.0,0.5,4CC84D6E633A650CC8D8F8A7A812514A284826B32641AF59749B6A8D6C667587E44E7FADEE90C0010A7D502732C28462CEB41E092D5B5153992DFB0E70F6B342
2016,mississippi,blueberries,produce,blueberries,1800.0,1800.0,10947000.0,4100.0,0.5,000ABF4A085CB47EFA20CC7F78A0431255AB7DAFCB2F84CC20BFBF100198A2970A3B131553714ABF93B0905E7C8BACD120EE32B5B93F900ED6E2089283559029
